Date_Time_Absolute_dmy_hmsf,Date_dmy,Time_Absolute_hms,Time_Absolute_f,Time_Relative_hmsf,Time_Relative_hms,Time_Relative_f,Time_Relative_sf,Duration_sf,Result_Container,Observation,Event_Log,Subject,Behavior,Modifier_1,Event_Type,Comment
26-08-2019 17:51:35.905,26-08-2019,17:51:35,905,00:18:00.849,00:18:00,849,1080.85,0,Results,A1G2 (WIMP),Event log,e6,Desengagement,No idea,State stop,
26-08-2019 17:52:10.704,26-08-2019,17:52:10,704,00:18:35.648,00:18:35,648,1115.65,25.6794,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 17:52:11.464,26-08-2019,17:52:11,464,00:18:36.408,00:18:36,408,1116.41,28.1193,Results,A1G2 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
26-08-2019 17:52:31.983,26-08-2019,17:52:30,983,00:18:56.928,00:18:56,928,1136.93,0.519987,Results,A1G2 (WIMP),Event log,e1,Impatient behavior,Artifact(s) related,State start,
26-08-2019 17:52:32.503,26-08-2019,17:52:32,503,00:18:57.448,00:18:57,448,1137.45,0,Results,A1G2 (WIMP),Event log,e1,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 17:52:36.383,26-08-2019,17:52:35,383,00:19:01.327,00:19:01,327,1141.33,0,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 17:52:39.583,26-08-2019,17:52:39,583,00:19:04.527,00:19:04,527,1144.53,0,Results,A1G2 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
26-08-2019 17:55:58.698,26-08-2019,17:55:57,698,00:22:23.642,00:22:23,642,1343.64,7.43981,Results,A1G2 (WIMP),Event log,e1,Desengagement,No idea,State start,
26-08-2019 17:56:06.138,26-08-2019,17:56:05,138,00:22:31.082,00:22:31,82,1351.08,0,Results,A1G2 (WIMP),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 17:56:12.538,26-08-2019,17:56:11,538,00:22:37.482,00:22:37,482,1357.48,11.0397,Results,A1G2 (WIMP),Event log,e2,Desengagement,No idea,State start,
26-08-2019 17:56:23.577,26-08-2019,17:56:23,577,00:22:48.522,00:22:48,522,1368.52,0,Results,A1G2 (WIMP),Event log,e2,Desengagement,No idea,State stop,
26-08-2019 17:56:41.177,26-08-2019,17:56:40,177,00:23:06.121,00:23:06,121,1386.12,1.07997,Results,A1G2 (WIMP),Event log,e3,Removing Sth from other's hands,,State start,
26-08-2019 17:56:42.257,26-08-2019,17:56:41,257,00:23:07.201,00:23:07,201,1387.2,0,Results,A1G2 (WIMP),Event log,e3,Removing Sth from other's hands,,State stop,
26-08-2019 17:57:50.095,26-08-2019,17:57:49,95,00:24:15.040,00:24:15,40,1455.04,0.199995,Results,A1G2 (WIMP),Event log,e3,Removing Sth from other's hands,,State start,
26-08-2019 17:57:50.295,26-08-2019,17:57:49,295,00:24:15.240,00:24:15,240,1455.24,0,Results,A1G2 (WIMP),Event log,e3,Removing Sth from other's hands,,State stop,
26-08-2019 18:00:02.972,26-08-2019,18:00:01,972,00:26:27.916,00:26:27,916,1587.92,0.79998,Results,A1G2 (WIMP),Event log,e1,Removing Sth from other's hands,,State start,
26-08-2019 18:00:03.772,26-08-2019,18:00:02,772,00:26:28.716,00:26:28,716,1588.72,0,Results,A1G2 (WIMP),Event log,e1,Removing Sth from other's hands,,State stop,
26-08-2019 18:02:53.928,26-08-2019,18:02:52,928,00:29:18.872,00:29:18,872,1758.87,31.7592,Results,A1G2 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
26-08-2019 18:02:55.648,26-08-2019,18:02:55,648,00:29:20.592,00:29:20,592,1760.59,28.3193,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 18:03:23.967,26-08-2019,18:03:22,967,00:29:48.911,00:29:48,911,1788.91,0,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 18:03:25.207,26-08-2019,18:03:25,207,00:29:50.151,00:29:50,151,1790.15,1.79995,Results,A1G2 (WIMP),Event log,e3,Removing Sth from other's hands,,State start,
26-08-2019 18:03:25.687,26-08-2019,18:03:25,687,00:29:50.631,00:29:50,631,1790.63,0,Results,A1G2 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
26-08-2019 18:03:27.007,26-08-2019,18:03:27,7,00:29:51.951,00:29:51,951,1791.95,0,Results,A1G2 (WIMP),Event log,e3,Removing Sth from other's hands,,State stop,
26-08-2019 18:03:37.967,26-08-2019,18:03:36,967,00:30:02.911,00:30:02,911,1802.91,17.3596,Results,A1G2 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
26-08-2019 18:03:44.486,26-08-2019,18:03:43,486,00:30:09.431,00:30:09,431,1809.43,8.39979,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 18:03:52.886,26-08-2019,18:03:51,886,00:30:17.831,00:30:17,831,1817.83,0,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 18:03:55.326,26-08-2019,18:03:55,326,00:30:20.270,00:30:20,270,1820.27,0,Results,A1G2 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
26-08-2019 18:03:59.246,26-08-2019,18:03:58,246,00:30:24.190,00:30:24,190,1824.19,3.07992,Results,A1G2 (WIMP),Event log,e2,Impatient behavior,Task(s) related,State start,
26-08-2019 18:04:02.326,26-08-2019,18:04:02,326,00:30:27.270,00:30:27,270,1827.27,0,Results,A1G2 (WIMP),Event log,e2,Impatient behavior,Task(s) related,State stop,
26-08-2019 18:04:25.805,26-08-2019,18:04:25,805,00:30:50.750,00:30:50,750,1850.75,77.3981,Results,A1G2 (WIMP),Event log,e6,Desengagement,Other(s) related,State start,
26-08-2019 18:04:27.965,26-08-2019,18:04:27,965,00:30:52.910,00:30:52,910,1852.91,25.5594,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 18:04:53.525,26-08-2019,18:04:53,525,00:31:18.469,00:31:18,469,1878.47,0,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 18:04:59.725,26-08-2019,18:04:58,725,00:31:24.669,00:31:24,669,1884.67,9.47976,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 18:05:09.204,26-08-2019,18:05:09,204,00:31:34.149,00:31:34,149,1894.15,0,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 18:05:09.964,26-08-2019,18:05:09,964,00:31:34.909,00:31:34,909,1894.91,25.9993,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 18:05:35.964,26-08-2019,18:05:34,964,00:32:00.908,00:32:00,908,1920.91,0,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 18:05:40.563,26-08-2019,18:05:40,563,00:32:05.508,00:32:05,508,1925.51,2.59994,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 18:05:43.163,26-08-2019,18:05:42,163,00:32:08.108,00:32:08,108,1928.11,0,Results,A1G2 (WIMP),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 18:05:43.203,26-08-2019,18:05:42,203,00:32:08.148,00:32:08,148,1928.15,0,Results,A1G2 (WIMP),Event log,e6,Desengagement,Other(s) related,State stop,
26-08-2019 17:37:58.690,26-08-2019,17:37:58,690,00:05:37.630,00:05:37,630,337.63,1.35997,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State start,
26-08-2019 17:37:59.890,26-08-2019,17:37:59,890,00:05:38.830,00:05:38,830,338.83,1.63996,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Other(s) related,State start,
26-08-2019 17:38:00.050,26-08-2019,17:38:00,50,00:05:38.990,00:05:38,990,338.99,0,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State stop,
26-08-2019 17:38:01.530,26-08-2019,17:38:00,530,00:05:40.470,00:05:40,470,340.47,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Other(s) related,State stop,
26-08-2019 17:38:09.250,26-08-2019,17:38:08,250,00:05:48.189,00:05:48,189,348.189,2.11995,Results,A1G3 (MTT),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 17:38:09.290,26-08-2019,17:38:08,290,00:05:48.229,00:05:48,229,348.229,1.27997,Results,A1G3 (MTT),Event log,e6,Desengagement,Other(s) related,State start,
26-08-2019 17:38:10.570,26-08-2019,17:38:09,570,00:05:49.509,00:05:49,509,349.509,0,Results,A1G3 (MTT),Event log,e6,Desengagement,Other(s) related,State stop,
26-08-2019 17:38:11.370,26-08-2019,17:38:11,370,00:05:50.309,00:05:50,309,350.309,0,Results,A1G3 (MTT),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 17:38:28.410,26-08-2019,17:38:28,409,00:06:07.349,00:06:07,349,367.349,6.27984,Results,A1G3 (MTT),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 17:38:34.689,26-08-2019,17:38:34,689,00:06:13.629,00:06:13,629,373.629,0,Results,A1G3 (MTT),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 17:38:49.449,26-08-2019,17:38:49,449,00:06:28.388,00:06:28,388,388.388,1.31997,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State start,
26-08-2019 17:38:50.769,26-08-2019,17:38:50,769,00:06:29.708,00:06:29,708,389.708,0,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State stop,
26-08-2019 17:40:05.087,26-08-2019,17:40:05,87,00:07:44.026,00:07:44,26,464.026,42.3989,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State start,
26-08-2019 17:40:47.486,26-08-2019,17:40:47,486,00:08:26.425,00:08:26,425,506.425,0,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 17:41:03.326,26-08-2019,17:41:03,326,00:08:42.265,00:08:42,265,522.265,5.99985,Results,A1G3 (MTT),Event log,e5,Desengagement,Other(s) related,State start,
26-08-2019 17:41:09.325,26-08-2019,17:41:09,325,00:08:48.265,00:08:48,265,528.265,0,Results,A1G3 (MTT),Event log,e5,Desengagement,Other(s) related,State stop,
26-08-2019 17:41:22.205,26-08-2019,17:41:21,205,00:09:01.144,00:09:01,144,541.144,1.11997,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State start,
26-08-2019 17:41:23.325,26-08-2019,17:41:22,325,00:09:02.264,00:09:02,264,542.264,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 17:41:24.605,26-08-2019,17:41:24,605,00:09:03.544,00:09:03,544,543.544,4.55989,Results,A1G3 (MTT),Event log,e5,Desengagement,Adult related,State start,
26-08-2019 17:41:29.165,26-08-2019,17:41:28,165,00:09:08.104,00:09:08,104,548.104,0,Results,A1G3 (MTT),Event log,e5,Desengagement,Adult related,State stop,
26-08-2019 17:41:45.005,26-08-2019,17:41:44,5,00:09:23.944,00:09:23,944,563.944,6.91983,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 17:41:45.245,26-08-2019,17:41:44,245,00:09:24.184,00:09:24,184,564.184,1.27997,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State start,
26-08-2019 17:41:46.525,26-08-2019,17:41:46,525,00:09:25.464,00:09:25,464,565.464,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 17:41:51.924,26-08-2019,17:41:50,924,00:09:30.864,00:09:30,864,570.864,0,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 17:41:54.604,26-08-2019,17:41:54,604,00:09:33.544,00:09:33,544,573.544,5.39987,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State start,
26-08-2019 17:42:00.004,26-08-2019,17:41:59,4,00:09:38.944,00:09:38,944,578.944,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 17:42:20.364,26-08-2019,17:42:20,364,00:09:59.303,00:09:59,303,599.303,2.35994,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 17:42:22.724,26-08-2019,17:42:21,724,00:10:01.663,00:10:01,663,601.663,0,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 17:42:39.603,26-08-2019,17:42:39,603,00:10:18.543,00:10:18,543,618.543,1.23997,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 17:42:40.843,26-08-2019,17:42:40,843,00:10:19.783,00:10:19,783,619.783,0,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 17:42:43.443,26-08-2019,17:42:42,443,00:10:22.382,00:10:22,382,622.382,3.71991,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 17:42:47.163,26-08-2019,17:42:47,163,00:10:26.102,00:10:26,102,626.102,0,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 17:43:24.802,26-08-2019,17:43:24,802,00:11:03.741,00:11:03,741,663.741,19.0395,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State start,
26-08-2019 17:43:43.842,26-08-2019,17:43:42,842,00:11:22.781,00:11:22,781,682.781,0,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 17:44:15.081,26-08-2019,17:44:15,81,00:11:54.020,00:11:54,20,714.02,10.3597,Results,A1G3 (MTT),Event log,e2,Desengagement,No idea,State start,
26-08-2019 17:44:25.441,26-08-2019,17:44:25,441,00:12:04.380,00:12:04,380,724.38,0,Results,A1G3 (MTT),Event log,e2,Desengagement,No idea,State stop,
26-08-2019 17:44:33.440,26-08-2019,17:44:33,440,00:12:12.380,00:12:12,380,732.38,274.593,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State start,
26-08-2019 17:44:38.320,26-08-2019,17:44:38,320,00:12:17.260,00:12:17,260,737.26,4.47989,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 17:44:42.800,26-08-2019,17:44:41,800,00:12:21.739,00:12:21,739,741.739,0,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 17:44:44.360,26-08-2019,17:44:44,360,00:12:23.299,00:12:23,299,743.299,2.11995,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 17:44:46.480,26-08-2019,17:44:46,480,00:12:25.419,00:12:25,419,745.419,0,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 17:45:01.160,26-08-2019,17:45:01,160,00:12:40.099,00:12:40,99,760.099,1.99995,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State start,
26-08-2019 17:45:03.160,26-08-2019,17:45:03,160,00:12:42.099,00:12:42,99,762.099,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 17:45:16.399,26-08-2019,17:45:16,399,00:12:55.339,00:12:55,339,775.339,2.31994,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State start,
26-08-2019 17:45:18.719,26-08-2019,17:45:18,719,00:12:57.659,00:12:57,659,777.659,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 17:45:21.439,26-08-2019,17:45:20,439,00:13:00.379,00:13:00,379,780.379,1.27997,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State start,
26-08-2019 17:45:22.719,26-08-2019,17:45:22,719,00:13:01.658,00:13:01,658,781.658,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 17:45:42.919,26-08-2019,17:45:41,919,00:13:21.858,00:13:21,858,801.858,4.1199,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 17:45:47.039,26-08-2019,17:45:47,39,00:13:25.978,00:13:25,978,805.978,0,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 17:47:11.076,26-08-2019,17:47:10,76,00:14:50.016,00:14:50,16,890.016,0.479988,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State start,
26-08-2019 17:47:11.556,26-08-2019,17:47:10,556,00:14:50.496,00:14:50,496,890.496,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Artifact(s) related,State stop,
26-08-2019 17:47:25.636,26-08-2019,17:47:24,636,00:15:04.575,00:15:04,575,904.575,5.23987,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State start,
26-08-2019 17:47:30.876,26-08-2019,17:47:30,876,00:15:09.815,00:15:09,815,909.815,0,Results,A1G3 (MTT),Event log,e5,Desengagement,No idea,State stop,
26-08-2019 17:47:35.276,26-08-2019,17:47:35,276,00:15:14.215,00:15:14,215,914.215,8.23979,Results,A1G3 (MTT),Event log,e2,Desengagement,Other(s) related,State start,
26-08-2019 17:47:43.516,26-08-2019,17:47:43,516,00:15:22.455,00:15:22,455,922.455,0,Results,A1G3 (MTT),Event log,e2,Desengagement,Other(s) related,State stop,
26-08-2019 17:48:22.115,26-08-2019,17:48:22,115,00:16:01.054,00:16:01,54,961.054,1.27997,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Other(s) related,State start,
26-08-2019 17:48:23.395,26-08-2019,17:48:23,395,00:16:02.334,00:16:02,334,962.334,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Other(s) related,State stop,
26-08-2019 17:48:55.954,26-08-2019,17:48:54,954,00:16:34.893,00:16:34,893,994.893,1.27997,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State start,
26-08-2019 17:48:56.074,26-08-2019,17:48:55,74,00:16:35.013,00:16:35,13,995.013,0.879978,Results,A1G3 (MTT),Event log,e4,Physical,Other(s) related,State start,
26-08-2019 17:48:56.954,26-08-2019,17:48:55,954,00:16:35.893,00:16:35,893,995.893,0,Results,A1G3 (MTT),Event log,e4,Physical,Other(s) related,State stop,
26-08-2019 17:48:57.234,26-08-2019,17:48:57,234,00:16:36.173,00:16:36,173,996.173,0,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State stop,
26-08-2019 17:49:05.354,26-08-2019,17:49:05,354,00:16:44.293,00:16:44,293,1004.29,0.679983,Results,A1G3 (MTT),Event log,e4,Removing Sth from other's hands,,State start,
26-08-2019 17:49:06.034,26-08-2019,17:49:06,34,00:16:44.973,00:16:44,973,1004.97,0,Results,A1G3 (MTT),Event log,e4,Removing Sth from other's hands,,State stop,
26-08-2019 17:49:08.034,26-08-2019,17:49:08,33,00:16:46.973,00:16:46,973,1006.97,0,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 17:49:15.433,26-08-2019,17:49:15,433,00:16:54.373,00:16:54,373,1014.37,0.759981,Results,A1G3 (MTT),Event log,e4,Removing Sth from other's hands,,State start,
26-08-2019 17:49:16.193,26-08-2019,17:49:15,193,00:16:55.133,00:16:55,133,1015.13,0,Results,A1G3 (MTT),Event log,e4,Removing Sth from other's hands,,State stop,
26-08-2019 17:49:36.193,26-08-2019,17:49:36,193,00:17:15.132,00:17:15,132,1035.13,29.0793,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State start,
26-08-2019 17:49:48.992,26-08-2019,17:49:47,992,00:17:27.932,00:17:27,932,1047.93,1.27997,Results,A1G3 (MTT),Event log,e4,Impatient behavior,,State start,
26-08-2019 17:49:50.272,26-08-2019,17:49:50,272,00:17:29.212,00:17:29,212,1049.21,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,,State stop,
26-08-2019 17:50:05.232,26-08-2019,17:50:05,232,00:17:44.171,00:17:44,171,1064.17,2.79993,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Other(s) related,State start,
26-08-2019 17:50:05.272,26-08-2019,17:50:05,272,00:17:44.211,00:17:44,211,1064.21,0,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 17:50:08.032,26-08-2019,17:50:07,32,00:17:46.971,00:17:46,971,1066.97,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Other(s) related,State stop,
26-08-2019 17:50:11.632,26-08-2019,17:50:11,632,00:17:50.571,00:17:50,571,1070.57,3.07992,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State start,
26-08-2019 17:50:14.712,26-08-2019,17:50:14,712,00:17:53.651,00:17:53,651,1073.65,0,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State stop,
26-08-2019 17:50:28.351,26-08-2019,17:50:28,351,00:18:07.291,00:18:07,291,1087.29,35.1591,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State start,
26-08-2019 17:50:45.031,26-08-2019,17:50:44,31,00:18:23.970,00:18:23,970,1103.97,2.87993,Results,A1G3 (MTT),Event log,e4,Sabotage,Artifact(s) related,State start,
26-08-2019 17:50:47.911,26-08-2019,17:50:46,911,00:18:26.850,00:18:26,850,1106.85,0,Results,A1G3 (MTT),Event log,e4,Sabotage,Artifact(s) related,State stop,
26-08-2019 17:51:03.511,26-08-2019,17:51:03,511,00:18:42.450,00:18:42,450,1122.45,0,Results,A1G3 (MTT),Event log,e1,Desengagement,No idea,State stop,
26-08-2019 17:51:05.551,26-08-2019,17:51:05,551,00:18:44.490,00:18:44,490,1124.49,1.87995,Results,A1G3 (MTT),Event log,e4,Removing Sth from other's hands,,State start,
26-08-2019 17:51:07.430,26-08-2019,17:51:06,431,00:18:46.370,00:18:46,370,1126.37,0,Results,A1G3 (MTT),Event log,e4,Removing Sth from other's hands,,State stop,
26-08-2019 17:52:07.029,26-08-2019,17:52:06,29,00:19:45.968,00:19:45,968,1185.97,2.31994,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Task(s) related,State start,
26-08-2019 17:52:09.349,26-08-2019,17:52:09,349,00:19:48.288,00:19:48,288,1188.29,0,Results,A1G3 (MTT),Event log,e4,Impatient behavior,Task(s) related,State stop,
26-08-2019 17:52:12.789,26-08-2019,17:52:12,789,00:19:51.728,00:19:51,728,1191.73,1.47996,Results,A1G3 (MTT),Event log,e1,Impatient behavior,Task(s) related,State start,
26-08-2019 17:52:14.269,26-08-2019,17:52:13,269,00:19:53.208,00:19:53,208,1193.21,0,Results,A1G3 (MTT),Event log,e1,Impatient behavior,Task(s) related,State stop,
26-08-2019 17:52:23.349,26-08-2019,17:52:22,349,00:20:02.288,00:20:02,288,1202.29,1.19997,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State start,
26-08-2019 17:52:24.549,26-08-2019,17:52:24,549,00:20:03.488,00:20:03,488,1203.49,0,Results,A1G3 (MTT),Event log,e4,Verbal,Other(s) related,State stop,
